ts,pid,comm,file,size,entropy,is_enc
1769820421.8508363,10546,apt-get,#1625,4096,4.7064,0
1769820421.8517494,10546,apt-get,#1625,4096,4.6333,0
1769820421.8526537,10546,apt-get,#1625,4096,4.6447,0
1769820421.8535273,10546,apt-get,#1625,4096,4.7227,0
1769820421.8544543,10546,apt-get,#1625,4096,4.7629,0
1769820421.8554046,10546,apt-get,#1625,4096,4.8655,0
1769820421.8562853,10546,apt-get,#1625,4096,4.7109,0
1769820421.857077,10546,apt-get,#1625,4096,4.7501,0
1769820421.8579533,10546,apt-get,#1625,4096,4.7643,0
1769820421.8591435,10546,apt-get,#1625,4096,4.7808,0
1769820421.860184,10546,apt-get,#1625,4096,4.6526,0
1769820421.8610516,10546,apt-get,#1625,4096,4.7349,0
1769820421.8618698,10546,apt-get,#1625,4096,4.7142,0
1769820421.8627627,10546,apt-get,#1625,4096,4.6721,0
1769820421.8636243,10546,apt-get,#1625,4096,4.6622,0
1769820421.8645344,10546,apt-get,#1625,4096,4.6781,0
1769820421.8654249,10546,apt-get,#1625,4096,4.7288,0
1769820421.8662972,10546,apt-get,#1625,4096,4.7702,0
1769820421.867148,10546,apt-get,#1625,4096,4.8179,0
1769820421.8680067,10546,apt-get,#1625,4096,4.8027,0
1769820421.8688767,10546,apt-get,#1625,4096,4.7763,0
1769820421.8697104,10546,apt-get,#1625,4096,4.7661,0
1769820421.87056,10546,apt-get,#1625,4096,4.8134,0
1769820421.8714428,10546,apt-get,#1625,4096,4.6740,0
1769820421.8723233,10546,apt-get,#1625,4096,4.7006,0
1769820421.873208,10546,apt-get,#1625,4096,4.6505,0
1769820421.8740191,10546,apt-get,#1625,4096,4.6719,0
1769820421.8749058,10546,apt-get,#1625,4096,4.6639,0
1769820421.8758662,10546,apt-get,#1625,4096,4.7794,0
1769820421.8767614,10546,apt-get,#1625,4096,4.7340,0
1769820421.877582,10546,apt-get,#1625,4096,4.8507,0
1769820421.8784816,10546,apt-get,#1625,4096,4.7121,0
1769820421.879366,10546,apt-get,#1625,4096,4.7330,0
1769820421.8802342,10546,apt-get,#1625,4096,4.7390,0
1769820421.8810196,10546,apt-get,#1625,4096,4.7425,0
1769820421.8817031,10546,apt-get,#1625,2978,4.7881,0
1769820421.8826208,10546,apt-get,#1625,4096,4.7970,0
1769820421.8835113,10546,apt-get,#1625,4096,4.7747,0
1769820421.8843482,10546,apt-get,#1625,4096,4.6743,0
1769820421.8851829,10546,apt-get,#1625,4096,4.6390,0
1769820421.8861022,10546,apt-get,#1625,4096,4.6665,0
1769820421.8872147,10546,apt-get,#1625,4096,4.8208,0
1769820421.8880556,10546,apt-get,#1625,4096,4.8444,0
1769820421.8889055,10546,apt-get,#1625,4096,4.8076,0
1769820421.8898094,10546,apt-get,#1625,4096,4.7667,0
1769820421.8907087,10546,apt-get,#1625,4096,4.8004,0
1769820421.8915935,10546,apt-get,#1625,4096,4.6944,0
1769820421.8923965,10546,apt-get,#1625,4096,4.6038,0
1769820421.8932848,10546,apt-get,#1625,4096,4.6411,0
1769820421.8941805,10546,apt-get,#1625,4096,4.7542,0
1769820421.8950524,10546,apt-get,#1625,4096,4.7731,0
1769820421.8958654,10546,apt-get,#1625,4096,4.8473,0
1769820421.896741,10546,apt-get,#1625,4096,4.7227,0
