ts,pid,comm,file,size,entropy,is_enc
1769809621.8565996,9660,apt-get,#1624,4096,4.8655,0
1769809621.857396,9660,apt-get,#1624,4096,4.7109,0
1769809621.8582823,9660,apt-get,#1624,4096,4.7501,0
1769809621.8591936,9660,apt-get,#1624,4096,4.7643,0
1769809621.8600793,9660,apt-get,#1624,4096,4.7808,0
1769809621.8609066,9660,apt-get,#1624,4096,4.6526,0
1769809621.8617694,9660,apt-get,#1624,4096,4.7349,0
1769809621.8626313,9660,apt-get,#1624,4096,4.7142,0
1769809621.8635285,9660,apt-get,#1624,4096,4.6721,0
1769809621.8643851,9660,apt-get,#1624,4096,4.6622,0
1769809621.8652592,9660,apt-get,#1624,4096,4.6781,0
1769809621.8661532,9660,apt-get,#1624,4096,4.7288,0
1769809621.867032,9660,apt-get,#1624,4096,4.7702,0
1769809621.867916,9660,apt-get,#1624,4096,4.8179,0
1769809621.8687413,9660,apt-get,#1624,4096,4.8027,0
1769809621.869559,9660,apt-get,#1624,4096,4.7763,0
1769809621.8704317,9660,apt-get,#1624,4096,4.7661,0
1769809621.8713248,9660,apt-get,#1624,4096,4.8134,0
1769809621.8722184,9660,apt-get,#1624,4096,4.6740,0
1769809621.8731327,9660,apt-get,#1624,4096,4.7006,0
1769809621.874072,9660,apt-get,#1624,4096,4.6505,0
1769809621.8749795,9660,apt-get,#1624,4096,4.6719,0
1769809621.8759212,9660,apt-get,#1624,4096,4.6639,0
1769809621.876756,9660,apt-get,#1624,4096,4.7794,0
1769809621.8776274,9660,apt-get,#1624,4096,4.7340,0
1769809621.8785365,9660,apt-get,#1624,4096,4.8507,0
1769809621.8793843,9660,apt-get,#1624,4096,4.7121,0
1769809621.8801692,9660,apt-get,#1624,4096,4.7330,0
1769809621.8810706,9660,apt-get,#1624,4096,4.7390,0
1769809621.8820646,9660,apt-get,#1624,4096,4.7425,0
1769809621.8828516,9660,apt-get,#1624,2978,4.7881,0
1769809621.883721,9660,apt-get,#1624,4096,4.7970,0
1769809621.8845897,9660,apt-get,#1624,4096,4.7747,0
1769809621.885507,9660,apt-get,#1624,4096,4.6743,0
1769809621.8863938,9660,apt-get,#1624,4096,4.6390,0
1769809621.887292,9660,apt-get,#1624,4096,4.6665,0
